Date, Open, High, Low,Adj Close, Close,Volume
2020-08-04,3289.92,3306.84,3286.37,0,3306.51,0
2020-08-05,3317.37,3330.77,3317.37,0,3327.77,0
2020-08-06,3323.17,3351.03,3318.14,0,3349.16,0
2020-08-07,3340.05,3352.54,3328.72,0,3351.28,0
2020-08-10,3356.04,3363.29,3335.44,0,3360.47,0
2020-08-11,3370.34,3381.01,3326.44,0,3333.69,0
2020-08-12,3355.46,3387.89,3355.46,0,3380.35,0
2020-08-13,3372.95,3387.24,3363.35,0,3373.43,0
2020-08-14,3368.66,3378.51,3361.64,0,3372.85,0
2020-08-17,3380.86,3387.59,3379.22,0,3381.99,0
2020-08-18,3387.04,3395.06,3370.15,0,3389.78,0
2020-08-19,3392.51,3399.54,3369.66,0,3374.85,0
2020-08-20,3360.48,3390.8,3354.69,0,3385.51,0
2020-08-21,3386.01,3399.96,3379.31,0,3397.16,0
2020-08-24,3418.09,3432.09,3413.13,0,3431.28,0
2020-08-25,3435.95,3444.21,3425.84,0,3443.62,0
2020-08-26,3449.97,3481.07,3444.15,0,3478.73,0
2020-08-27,3485.14,3501.38,3468.35,0,3484.55,0
2020-08-28,3494.69,3509.23,3484.32,0,3508.01,0
2020-08-31,3509.73,3514.77,3493.25,0,3500.31,0
2020-09-01,3507.44,3528.03,3494.6,0,3526.65,0
2020-09-02,3543.76,3588.11,3535.23,0,3580.84,0
2020-09-03,3564.74,3564.85,3427.41,0,3455.06,0
2020-09-04,3453.6,3479.15,3349.63,0,3426.96,0
2020-09-08,3371.88,3379.97,3329.27,0,3331.84,0
2020-09-09,3369.82,3424.77,3366.84,0,3398.96,0
2020-09-10,3412.56,3425.55,3329.25,0,3339.19,0
2020-09-11,3352.7,3368.95,3310.47,0,3340.97,0
2020-09-14,3363.56,3402.93,3363.56,0,3383.54,0
2020-09-15,3407.73,3419.48,3389.25,0,3401.2,0
2020-09-16,3411.23,3428.92,3384.45,0,3385.49,0
2020-09-17,3346.86,3375.17,3328.82,0,3357.01,0
2020-09-18,3357.38,3362.27,3292.4,0,3319.47,0
2020-09-21,3285.57,3285.57,3229.1,0,3281.06,0
2020-09-22,3295.75,3320.31,3270.95,0,3315.57,0
2020-09-23,3320.11,3323.35,3232.57,0,3236.92,0
2020-09-24,3226.14,3278.7,3209.45,0,3246.59,0
2020-09-25,3236.66,3306.88,3228.44,0,3298.46,0
2020-09-28,3333.9,3360.74,3332.91,0,3351.6,0
2020-09-29,3350.92,3357.92,3327.54,0,3335.47,0
2020-09-30,3341.21,3393.56,3340.47,0,3363,0
2020-10-01,3385.87,3397.18,3361.39,0,3380.8,0
2020-10-02,3338.94,3369.1,3323.69,0,3348.44,0
2020-10-05,3367.27,3409.57,3367.27,0,3408.63,0
2020-10-06,3408.74,3431.56,3354.54,0,3360.95,0
2020-10-07,3384.56,3426.26,3384.56,0,3419.45,0
2020-10-08,3434.28,3447.28,3428.15,0,3446.83,0
2020-10-09,3459.67,3482.34,3458.07,0,3477.13,0
2020-10-12,3500.02,3549.85,3499.61,0,3534.22,0
2020-10-13,3534.01,3534.01,3500.86,0,3511.93,0
2020-10-14,3515.47,3527.94,3480.55,0,3488.67,0
2020-10-15,3453.72,3489.08,3440.89,0,3483.34,0
2020-10-16,3493.5,3515.76,3480.45,0,3483.81,0
2020-10-19,3493.66,3502.42,3419.93,0,3426.92,0
2020-10-20,3439.38,3476.93,3435.65,0,3443.12,0
2020-10-21,3439.91,3464.86,3433.06,0,3435.56,0
2020-10-22,3438.5,3460.53,3415.34,0,3453.49,0
2020-10-23,3464.9,3466.46,3440.45,0,3465.39,0
2020-10-26,3441.42,3441.42,3364.86,0,3400.97,0
2020-10-27,3403.15,3409.51,3388.71,0,3390.68,0
2020-10-28,3342.48,3342.48,3268.89,0,3271.03,0
2020-10-29,3277.17,3341.05,3259.82,0,3310.11,0
2020-10-30,3293.59,3304.93,3233.94,0,3269.96,0
2020-11-02,3296.2,3330.14,3279.74,0,3310.24,0
2020-11-03,3336.25,3389.49,3336.25,0,3369.16,0
2020-11-04,3406.46,3486.25,3405.17,0,3443.44,0
2020-11-05,3485.74,3529.05,3485.74,0,3510.45,0
2020-11-06,3508.34,3521.58,3484.34,0,3509.44,0
2020-11-09,3583.04,3645.99,3547.48,0,3550.5,0
2020-11-10,3543.26,3557.22,3511.91,0,3545.53,0
2020-11-11,3563.22,3581.16,3557,0,3572.66,0
2020-11-12,3562.67,3569.02,3518.58,0,3537.01,0
2020-11-13,3552.57,3593.66,3552.57,0,3585.15,0
2020-11-16,3600.16,3628.51,3600.16,0,3626.91,0
2020-11-17,3610.31,3623.11,3588.68,0,3609.53,0
2020-11-18,3612.09,3619.09,3567.33,0,3567.79,0
2020-11-19,3559.41,3585.22,3543.84,0,3581.87,0
2020-11-20,3579.31,3581.23,3556.85,0,3557.54,0
2020-11-23,3566.82,3589.81,3552.77,0,3577.59,0
2020-11-24,3594.52,3642.31,3594.52,0,3635.41,0
2020-11-25,3635.5,3635.5,3617.76,0,3629.65,0
2020-11-27,3638.55,3644.31,3629.33,0,3638.35,0
2020-11-30,3634.18,3634.18,3594.39,0,3621.63,0
2020-12-01,3645.87,3678.45,3645.87,0,3662.45,0
2020-12-02,3653.78,3670.96,3644.84,0,3669.01,0
2020-12-03,3668.28,3682.73,3657.17,0,3666.72,0
2020-12-04,3670.94,3699.2,3670.94,0,3699.12,0
2020-12-07,3694.73,3697.41,3678.88,0,3691.96,0
2020-12-08,3683.05,3708.45,3678.83,0,3702.25,0
2020-12-09,3705.98,3712.39,3660.54,0,3672.82,0
2020-12-10,3659.13,3678.49,3645.18,0,3668.1,0
2020-12-11,3656.08,3665.91,3633.4,0,3663.46,0
2020-12-14,3675.27,3697.61,3645.84,0,3647.49,0
2020-12-15,3666.41,3695.29,3659.62,0,3694.62,0
2020-12-16,3696.25,3711.27,3688.57,0,3701.17,0
2020-12-17,3713.65,3725.12,3710.87,0,3722.48,0
2020-12-18,3722.39,3726.7,3685.84,0,3709.41,0
2020-12-21,3684.28,3702.9,3636.48,0,3694.92,0
2020-12-22,3698.08,3698.26,3676.16,0,3687.26,0
2020-12-23,3693.42,3711.24,3689.28,0,3690.01,0
2020-12-24,3694.03,3703.82,3689.32,0,3703.06,0
2020-12-28,3723.03,3740.51,3723.03,0,3735.36,0
2020-12-29,3750.01,3756.12,3723.31,0,3727.04,0
2020-12-30,3736.19,3744.63,3730.21,0,3732.04,0
2020-12-31,3733.27,3760.2,3726.88,0,3756.07,0
